OriginStopId;DestinationStopId;Distance
11476;11474;213
20184;20023;421
12213;12620;338
11217;11219;253
13827;13836;5421
30973;30975;398
12664;12634;372
13599;13601;1707
21654;22514;250
50673;50675;1155
12723;13338;274
21658;21677;298
20239;20241;244
30499;30501;164
50082;50080;360
40588;40586;249
20085;20087;1111
21571;21575;1384
31008;31006;122
40515;40587;362
21736;21734;363
21547;21549;350
12716;12714;176
31928;31926;354
40767;40865;275
13338;10656;2334
13936;13624;504
11063;11065;277
40105;40107;181
21444;21442;598
12749;12751;288
12207;12209;506
22290;21838;843
41029;41032;756
13954;13952;203
41025;41027;480
10322;10229;664
11831;11023;534
13944;11770;867
11239;11177;251
10006;10117;1293
12086;12112;276
50727;50726;179
31655;31657;360
40142;40140;412
30688;30686;155
30509;30533;250
12457;12459;160
11644;11642;405
11049;11051;429
10426;10420;832
12513;12515;255
21853;21855;227
20702;20682;277
31148;31146;232
40551;40553;152
40934;40966;461
41298;41296;315
21138;21136;510
31807;31809;279
41011;41013;509
10504;10534;247
50708;50720;801
21797;21799;175
31302;31300;210
40434;40432;285
20461;20463;811
20564;20484;653
11559;11551;400
30956;30963;482
21407;21409;637
22039;22042;451
13925;13599;371
11203;11205;251
13552;13550;507
50061;50063;474
12944;10673;373
30522;30540;417
30842;30840;765
10447;10494;788
12847;12829;292
21764;21765;2238
13036;13034;281
22398;22406;516
40272;40268;415
100045;100042;2592
10743;10745;489
12665;12667;218
50659;50661;486
11949;41141;345
13821;13823;1233
30385;30939;339
20582;20566;371
21054;21052;359
40671;40105;257
20820;22012;258
12828;12846;287
30446;30022;229
10965;10967;645
30347;30349;820
13975;13977;714
22376;22374;294
21645;21647;345
11997;11999;348
50367;50369;411
10897;10899;1101
51154;51152;1170
20014;20153;649
20545;20547;189
10808;11327;244
12597;12599;365
1000225;1000224;972
50876;50874;261
13543;13545;3318
11114;11138;755
13926;13606;415
40350;40348;279
20418;20062;693
40272;40374;276
13181;40302;414
21500;21498;329
13787;13785;274
20168;20164;233
20953;20956;313
21359;21371;660
40145;40175;327
30926;30924;180
20021;20190;247
50437;50439;1153
10252;10611;259
100041;100043;4407
50006;50890;641
30992;30998;236
30767;30764;244
30017;30272;627
10827;10829;464
40868;40832;339
31218;31216;214
13613;13615;506
31363;31365;93
50946;50944;408
12151;12153;223
21727;21729;213
40579;40581;165
11887;11889;371
31565;31563;247
21881;21883;254
10584;40108;513
21416;21414;615
10121;10353;897
40268;40266;414
21261;21150;563
40527;40524;582
13431;13433;281
11266;11264;768
31358;31302;1235
100037;100038;1075
21764;21762;611
21533;21535;448
13620;13618;1146
30179;30181;253
11420;11418;520
12607;12863;378
21877;21901;315
10576;10578;273
30475;30472;125
11425;11427;324
12081;12083;425
21524;21401;1004
11072;11070;293
51077;51079;1635
50416;50414;484
50829;50826;528
12630;12599;273
11077;11079;498
13426;13424;206
10422;10338;576
14127;14129;345
40921;40919;382
100042;100047;7093
11616;11614;212
50075;50077;431
1000234;1000235;1256
50635;50632;4501
31824;32001;801
30639;30641;184
20414;20412;353
30681;30683;265
31641;31643;648
30020;30018;266
10240;10007;646
12235;12237;323
21546;21542;301
21528;21526;231
20066;20064;481
40964;40962;311
11775;11777;546
30527;30529;373
30333;30335;901
10826;10822;484
21180;21178;162
100043;100048;6167
31214;31234;346
12924;12922;335
50885;50298;417
13333;13329;415
11462;11460;226
22465;22467;328
12123;12125;299
20832;20830;245
11467;11469;125
12345;12347;147
40836;40825;200
20456;20454;260
20678;20676;249
12499;12501;283
30132;30130;327
30138;11892;526
10673;13005;1117
11313;11315;369
31454;31452;258
30344;30340;446
20573;20575;304
30023;30445;247
10506;13187;533
22348;22346;1598
10841;10843;1375
12819;12821;226
40467;40469;206
31487;31489;220
40001;41178;617
20998;20996;411
50528;50526;314
10389;10407;301
11621;11623;329
30137;30139;257
12988;12996;324
50679;50691;372
22460;22458;1371
41015;41055;134
10334;10332;268
50009;10659;11250
21904;22277;341
31802;31820;524
21263;21261;716
20601;20603;198
11727;11725;2134
30935;30932;274
11770;11768;1333
30758;30756;433
30992;20055;605
31281;31770;1026
13041;13043;266
40621;40623;296
50896;10134;936
21352;21374;475
10117;10119;367
12466;12464;279
31062;31048;235
31961;31963;531
20636;20634;584
21194;21132;436
11778;13956;927
40725;40299;762
40801;40803;290
41097;41094;254
50542;50540;391
11761;11763;522
12707;12709;215
12341;12345;429
20442;20440;170
20057;20059;1757
14335;12877;439
21909;21911;236
30511;30043;1281
20790;20788;297
40009;40011;584
31405;31407;147
30744;30742;593
100046;100043;5944
21542;21540;292
40838;40836;185
12842;12840;147
51063;51065;272
30513;30515;316
12856;12854;253
12340;12338;282
50311;50313;201
50577;51209;408
10194;10192;446
50620;50860;577
21543;21547;306
21890;21888;265
20426;20066;1897
41032;41030;168
40602;40600;170
12060;10240;802
51221;50583;534
12895;12887;325
50003;50185;438
20085;21126;1111
21892;22005;1376
30254;30137;496
30536;30534;408
10951;10947;835
30382;30380;2431
30054;30056;584
30898;30896;151
40684;40682;238
100027;100026;4976
30126;10372;178
21133;21193;260
13069;13071;422
10328;10322;366
10145;10147;312
30036;30166;386
40271;40287;536
10144;10103;888
31246;31244;209
20154;20004;287
12494;12492;158
13771;11759;2956
12510;12437;377
40986;40937;726
11901;11903;334
10869;10871;309
51280;51278;4869
21807;21791;314
31579;31577;442
50279;50280;483
31153;31195;426
12471;12473;378
30884;30882;361
13947;13949;156
20265;20281;347
50334;50332;416
11439;11441;260
21171;21173;236
21026;21024;115
40392;40244;416
12620;12647;524
12733;12726;176
31468;30338;685
12013;12021;384
20080;20078;446
41057;41017;804
32039;32034;192
21741;21743;123
30889;30891;360
20795;20797;235
11964;11962;142
12910;12908;219
11269;11259;427
40991;40992;248
10570;10568;321
40243;41295;238
50533;50535;194
40670;40668;300
30151;30153;431
21559;21529;232
20071;20073;394
31041;31040;179
20689;20695;374
10724;10722;197
11756;11754;1630
50239;50873;442
12702;12700;268
21816;21856;678
40395;40797;244
31004;30998;283
10338;10334;344
40496;40498;247
20483;22230;318
21750;21748;121
21895;21897;638
20949;20951;328
30160;30158;245
14010;14008;960
10715;10717;276
13515;13514;237
50171;50173;412
21814;21828;894
20189;20327;371
13254;50712;916
20470;20468;258
30689;30690;620
50668;50666;679
13597;13925;235
31816;31814;568
22539;22513;480
11481;11483;150
40738;40040;404
12331;12333;305
10668;10666;325
30235;30237;279
11327;11329;136
13342;10363;526
14337;14339;282
12674;12672;310
10415;10441;598
11877;30131;540
31189;31201;442
20281;20283;249
50111;50115;387
21825;21827;961
21144;21215;2564
40523;40525;223
13121;13125;165
50990;50997;162
20088;21994;1637
21028;21035;320
22401;21445;1567
11898;10371;152
30424;30422;409
31281;30333;468
11752;11758;388
50820;50818;403
31473;31475;366
40153;41178;220
21857;21817;327
50213;50212;584
12214;12212;498
12945;12947;267
21708;21706;178
22521;22523;547
40560;40558;243
51210;51208;237
10014;10241;860
40287;40289;309
21979;21981;1643
40507;40523;261
11852;10350;1781
50054;50052;719
30471;30473;347
22129;21913;316
13723;13725;2230
31071;31079;258
31531;31539;1794
50514;50512;252
20184;20192;440
12980;12978;242
13641;13643;732
12179;12181;161
30931;30933;255
10631;10633;423
50974;50972;301
20260;20192;313
11091;11093;760
13838;13852;407
50019;50021;315
22385;22382;3995
12721;12723;273
40217;40219;200
12026;12028;66
12855;12856;263
40254;40252;242
21402;21400;934
12758;12756;229
40410;40011;241
50278;50276;308
20516;20518;153
11280;11278;686
31014;31016;341
10678;10655;556
30319;30321;344
20706;20704;171
21697;21687;854
50561;50563;814
20823;20825;124
11908;11906;256
30472;30474;219
12023;12033;163
41067;41069;304
31204;31202;325
12791;12793;234
11004;11094;723
40066;40744;532
50089;50091;563
20232;20230;363
21589;21591;543
21755;21751;484
30284;30299;317
10738;10736;255
100042;100041;4074
11210;11208;246
12604;12602;213
13557;13559;988
11553;11555;145
22084;21083;145
31050;31048;187
10447;10454;1022
50631;50633;876
10549;10325;582
11271;11267;397
12062;12060;422
40159;40215;498
12539;12538;237
12748;12220;379
11434;11432;132
20469;22299;705
10702;10704;436
20663;20672;240
20094;20092;305
20907;20909;233
12962;13002;417
10425;30101;2467
11100;11124;284
21638;21636;247
40930;40094;2271
12885;12895;379
21659;21661;367
50714;50710;1428
51294;51292;328
50292;50290;551
13183;10595;364
40079;40067;371
30494;30492;169
40357;40359;383
41088;41086;255
40849;40852;206
31440;31438;331
31496;31494;218
30165;30041;405
41205;41207;376
10718;11253;206
50006;50887;543
11044;11042;384
10103;10105;554
32003;32005;1420
11542;11551;132
21812;21814;1491
50444;50442;448
13923;13591;1177
10361;11853;605
10988;10986;642
31605;31591;1190
11992;11990;246
12148;12118;238
30202;30200;250
21213;21215;547
40950;40948;512
1000220;1000221;1806
1000211;1000213;951
50792;50561;298
40755;40779;211
10178;10204;476
10037;10117;933
100028;100027;1116
30034;30032;406
30511;30255;5289
11350;11348;210
22452;21418;438
31552;30511;267
30150;11878;184
50951;50953;520
10331;10423;766
31732;31730;275
11495;11497;200
12011;12013;278
10598;10596;191
20832;22021;298
30763;30765;320
12363;12337;283
10585;10583;178
30747;30903;314
12438;12436;415
50715;50717;299
20753;20755;355
40852;40850;170
14081;14082;276
20184;20026;448
50897;50009;387
20097;21381;1368
14351;14353;357
31956;31954;504
50491;50493;283
10045;10101;745
30067;30713;196
11159;11009;394
21878;21974;2409
13606;13604;485
11314;10798;389
31426;31424;238
50651;50663;316
12228;12226;307
50208;50206;325
40396;40392;292
20484;20482;234
12399;13099;149
30727;30733;338
21241;21200;248
11189;11191;315
10528;10526;172
40782;40780;187
31863;31865;425
10904;10902;1055
20088;22143;1157
30917;30919;388
10251;10255;313
40936;40934;204
22084;22082;313
21199;21201;202
40420;40418;243
14267;14269;378
20978;20966;207
30410;30408;548
12805;12807;250
31606;31598;281
50701;50371;4492
40796;40396;231
40070;40577;395
30048;30046;491
50430;50428;560
10173;10175;193
20341;21993;1168
31356;31354;309
30555;30557;375
51354;13563;561
11635;11637;574
30847;30849;647
10974;10972;778
31683;31685;332
12324;12316;308
12270;12268;382
20274;20266;153
41000;40934;242
41026;41034;470
32031;32033;574
1000211;1000210;994
41116;41114;301
50033;50035;241
20531;20533;202
10766;10764;1165
14122;14120;407
40680;41135;314
31400;31318;306
12966;12964;376
30833;30835;192
50068;50066;346
31064;31062;286
40339;40329;398
10187;10189;554
21227;21229;321
21863;21867;358
10596;13184;447
12200;12255;555
40652;40646;306
10030;10103;1542
31468;30341;333
12008;11992;149
13891;13893;1790
31485;31475;462
50464;50380;204
10723;10781;427
20752;20081;429
21575;21577;400
12777;12779;183
11035;11037;324
20526;20524;238
50110;50108;755
13710;13709;351
50222;50220;446
10002;10241;876
30039;31552;365
21919;21823;564
31370;31368;208
11017;11021;1670
30436;30422;163
11383;11385;253
20577;20580;350
50423;50425;754
10235;12059;588
50806;50804;359
20956;20954;186
30824;30870;389
30326;30324;201
12382;12380;155
11499;11565;197
20720;20718;320
13473;13475;371
22070;22068;313
12583;12585;224
31335;31337;291
20450;20444;268
20608;20606;188
22143;20965;1096
12562;12202;453
21068;21066;102
13886;13884;255
40726;40724;302
30945;30947;198
31572;31574;494
12508;12217;87
21027;21028;390
10876;10874;330
50993;50995;290
30569;30571;271
21652;21650;283
21115;21117;431
40020;40016;293
11658;11656;162
30928;31731;355
10808;10806;347
50965;50967;426
10936;10906;729
21599;21603;224
21206;21138;305
30786;30844;793
11889;20041;404
30828;30826;515
10823;10827;553
30791;30853;524
20154;20007;318
40711;40703;342
11569;11566;392
14003;14005;1625
41164;41166;551
20260;20026;338
50960;50958;500
30258;30256;274
11102;11092;343
50269;50271;294
10941;10938;354
20335;20337;368
21325;21370;270
12268;10256;326
11649;11651;143
13627;13629;588
22028;22026;302
13780;13782;1215
40509;40511;235
12428;12344;274
10813;10815;448
40184;40182;350
21332;21330;336
10350;10128;434
21951;21953;585
12028;12022;182
50694;50686;178
20498;20496;344
13120;13118;342
10771;10773;587
21839;21841;1655
11803;11805;260
40558;40570;194
10070;10323;923
11874;10471;429
51002;51000;1716
11691;11693;1200
40880;40878;295
11734;11736;370
10659;10661;560
21374;21346;246
31604;31590;1191
10794;10792;1067
51355;51357;716
30161;30228;407
31905;31907;404
12667;12652;129
10640;10638;239
50432;51206;224
51201;51203;185
10068;10123;1019
10712;10702;215
50409;50411;1252
13943;13641;1169
20155;20157;296
30255;30012;550
10292;10290;437
30412;30419;575
11355;11357;249
21873;21879;4474
50628;50638;1659
11655;11658;210
13709;13711;542
12763;12765;320
20942;20940;251
12994;12992;289
10061;10123;894
10780;10784;1354
11263;11269;386
30955;20053;765
21255;21257;514
50988;50986;279
50192;50184;734
50096;50094;253
10799;10801;355
21946;22408;387
22422;20855;663
30868;30820;283
41122;40686;231
40457;40454;226
12384;13098;204
21965;21967;232
30592;30590;226
40836;40828;401
31030;31018;330
30800;30858;459
21834;21832;817
30541;30540;361
10023;10143;527
10616;10612;432
50562;50793;1040
11161;11833;839
21613;21789;230
11494;14324;497
20865;20867;205
21617;21619;309
40852;40833;458
21860;21872;426
11002;11000;257
40740;40738;294
50603;50605;252
30411;30412;267
20645;22139;1949
31190;31188;268
50427;51197;817
11147;11149;775
21064;21061;226
10793;11349;945
50617;50619;734
10862;11544;584
13852;11493;431
50395;50397;658
10654;10652;287
12632;12630;266
20060;20134;1303
11156;11154;1031
13510;13508;10517
20002;20153;771
50241;50243;391
12410;12408;172
11378;11376;325
20422;20413;257
40146;40142;319
50448;13564;493
11224;11222;545
100042;100044;3278
13105;13103;506
51341;51343;980
11686;11684;403
30221;30223;364
11115;10973;1100
30606;30604;220
14225;14227;359
22341;22343;5314
30284;30296;353
21680;21678;223
10950;10711;342
20185;20027;717
20734;20732;293
31478;31481;417
31146;30116;238
10177;50884;538
51155;51156;522
11720;11722;139
41176;40153;435
50472;50470;267
20854;22142;445
21778;21796;108
11167;11179;414
12050;41148;425
13711;11738;2314
30510;30537;119
10606;10600;230
50105;50723;145
12364;12278;262
10256;10255;684
22190;22058;211
30452;30450;305
13124;13120;165
13390;13392;318
50250;50248;201
10423;10425;412
50713;50935;722
40677;40679;219
40016;40014;266
30814;30812;168
13066;13056;1157
22042;22040;206
20150;20148;364
